trial_number,cv_score,seed_cv_std,cv_std,seed_0_fold_seed,seed_0_cv_mean,seed_0_cv_std,seed_1_fold_seed,seed_1_cv_mean,seed_1_cv_std,seed_2_fold_seed,seed_2_cv_mean,seed_2_cv_std,mean_best_iteration,median_best_iteration,fold_0_score,fold_1_score,fold_2_score,fold_3_score,fold_4_score,fold_5_score,fold_6_score,fold_7_score,fold_8_score,fold_9_score,fold_10_score,fold_11_score,fold_12_score,fold_13_score,fold_14_score,params_cat_l2,params_cat_smooth,params_colsample_bytree,params_learning_rate,params_max_bin,params_max_cat_threshold,params_max_cat_to_onehot,params_max_depth,params_min_child_samples,params_min_child_weight,params_min_data_per_group,params_min_split_gain,params_num_leaves,params_reg_alpha,params_reg_lambda,params_subsample,params_subsample_freq,state
49,0.8417577727436881,0.00919883080305056,0.023651595332857815,12648430,0.8426770412685904,0.02741262945400056,42,0.8300600807643062,0.016147557342220346,2026,0.852536196198168,0.020301294521180045,55.8,36.0,0.8461538461538461,0.8531468531468531,0.8380281690140845,0.8802816901408451,0.795774647887324,0.8041958041958042,0.8531468531468531,0.823943661971831,0.8309859154929577,0.8380281690140845,0.8671328671328671,0.8321678321678322,0.823943661971831,0.8661971830985915,0.8732394366197183,17.240615377795176,21.39221662313371,0.7991745768441162,0.13064762596934748,127,8,10,7,15,1.129973903813779,50,0.13693830413632765,17,0.01,1.0,0.9787705973831009,1,COMPLETE
18,0.8413014215831117,0.007522042805224136,0.024005890940347156,12648430,0.8426770412685904,0.02741262945400056,42,0.8314783807741554,0.01972481759212838,2026,0.8497488427065892,0.020459333640262523,93.0,68.0,0.8531468531468531,0.8461538461538461,0.8380281690140845,0.8802816901408451,0.795774647887324,0.8111888111888111,0.8391608391608392,0.8661971830985915,0.8169014084507042,0.823943661971831,0.8391608391608392,0.8391608391608392,0.823943661971831,0.8802816901408451,0.8661971830985915,4.001704967961259,21.876780298675136,0.7353905565434864,0.08017534819339074,127,8,10,7,25,1.221714401226166,90,0.04770793839183491,26,1.0,0.5,0.7520285221027606,1,COMPLETE
41,0.8408155225056633,0.008682496704848403,0.01988371938784214,12648430,0.8482911454742442,0.02632116316777607,42,0.8286417807544566,0.011524722973333,2026,0.8455136412882892,0.011589079897795401,25.133333333333333,18.0,0.8531468531468531,0.8601398601398601,0.8309859154929577,0.8873239436619719,0.8098591549295775,0.8181818181818182,0.8461538461538461,0.823943661971831,0.8169014084507042,0.8380281690140845,0.8601398601398601,0.8251748251748252,0.8450704225352113,0.8450704225352113,0.852112676056338,24.108473309762765,19.880876645620805,0.7737381397100696,0.13951927398688257,255,32,10,7,5,0.24594671382876573,40,0.09042969266268823,29,0.0,0.001,0.7276696353908704,1,COMPLETE
59,0.8403394727338389,0.005290781572128463,0.02543877204064334,12648430,0.8440460947503201,0.0356636189236257,42,0.8328572835615088,0.017525703980327993,2026,0.8441150398896878,0.016684491156156202,20.8,22.0,0.8741258741258742,0.8531468531468531,0.8098591549295775,0.8873239436619719,0.795774647887324,0.8251748251748252,0.8461538461538461,0.8028169014084507,0.852112676056338,0.8380281690140845,0.8601398601398601,0.8181818181818182,0.8309859154929577,0.8591549295774648,0.852112676056338,29.68601036536889,27.548342838578648,0.946874556017254,0.14996895250002534,63,16,4,7,10,1.5760122772676903,100,0.1469411309803577,24,0.0,0.1,,0,COMPLETE
3,0.8394234873108112,0.011504408718437279,0.023626926526049842,12648430,0.8384516891559144,0.022474004769267947,42,0.825844577957254,0.014289119236022049,2026,0.8539741948192653,0.023840740181654906,127.6,66.0,0.8461538461538461,0.8531468531468531,0.8380281690140845,0.8591549295774648,0.795774647887324,0.8111888111888111,0.8391608391608392,0.8450704225352113,0.823943661971831,0.8098591549295775,0.8531468531468531,0.8251748251748252,0.8309859154929577,0.8873239436619719,0.8732394366197183,2.5549891851379063,8.878800783328249,0.957920207853992,0.047021968477310126,255,16,10,4,40,0.03801075335648979,70,0.04192772335190007,9,0.05,0.05,,0,COMPLETE
76,0.8394037886995633,0.005164533178242845,0.023890887585495985,12648430,0.839850290554516,0.030184144798229513,42,0.8328671328671329,0.016196775076458926,2026,0.8454939426770413,0.021421675936840648,25.2,17.0,0.8461538461538461,0.8601398601398601,0.8169014084507042,0.8802816901408451,0.795774647887324,0.8111888111888111,0.8531468531468531,0.8169014084507042,0.8380281690140845,0.8450704225352113,0.8601398601398601,0.8391608391608392,0.8098591549295775,0.8450704225352113,0.8732394366197183,4.48545763053188,15.476979256686887,0.7922526855038856,0.13580753679565463,63,32,10,7,15,0.32297632826667055,60,0.0529079143023487,24,0.05,0.1,,0,COMPLETE
5,0.8389638530483601,0.005747174625432823,0.02264577914614438,12648430,0.8454939426770413,0.02926068740598653,42,0.8315079286910272,0.017850507187492193,2026,0.8398896877770117,0.01626577562124284,151.6,99.0,0.8461538461538461,0.8531468531468531,0.8450704225352113,0.8873239436619719,0.795774647887324,0.8041958041958042,0.8251748251748252,0.8591549295774648,0.8380281690140845,0.8309859154929577,0.8461538461538461,0.8321678321678322,0.8169014084507042,0.8380281690140845,0.8661971830985915,5.29959971257599,7.189759825611653,0.9035726341245387,0.0476666471835043,255,8,4,3,35,0.1621942874614874,120,0.10972933849057206,4,0.01,0.05,0.9785709002743803,1,COMPLETE
28,0.8389572868446108,0.00577966190904385,0.016673741554354086,12648430,0.8398896877770117,0.02242543061011751,42,0.8314586821629074,0.0063034478716294425,2026,0.8455234905939131,0.013827295606736754,58.666666666666664,19.0,0.8391608391608392,0.8391608391608392,0.8450704225352113,0.8732394366197183,0.8028169014084507,0.8251748251748252,0.8391608391608392,0.8309859154929577,0.8380281690140845,0.823943661971831,0.8531468531468531,0.8251748251748252,0.8450704225352113,0.8380281690140845,0.8661971830985915,15.879950717855566,25.30696378135551,0.7666267256475233,0.1339311824003722,31,32,10,6,5,0.5031257972103699,20,0.10857493974640357,21,2.0,0.1,0.8331420812261942,1,COMPLETE
45,0.8389408713352376,0.010271402360141,0.025382871927119147,12648430,0.8468728454643948,0.03017547566515785,42,0.8244361272530287,0.015992524723269126,2026,0.8455136412882892,0.021214270287496593,34.733333333333334,17.0,0.8531468531468531,0.8671328671328671,0.823943661971831,0.8873239436619719,0.8028169014084507,0.8041958041958042,0.8461538461538461,0.823943661971831,0.8098591549295775,0.8380281690140845,0.8671328671328671,0.8181818181818182,0.8309859154929577,0.8380281690140845,0.8732394366197183,28.78236392960134,12.155604596943625,0.7031395456143145,0.11517978832491678,255,32,10,7,10,0.2698991829106517,110,0.0982865389023849,31,0.01,0.01,0.8842563436087935,1,COMPLETE
6,0.8384812370727864,0.004567834277582023,0.020703677747342792,12648430,0.8384615384615384,0.023280754346335548,42,0.8328966807840047,0.02027664183908958,2026,0.8440854919728158,0.016437632421670435,160.4,149.0,0.8461538461538461,0.8461538461538461,0.8380281690140845,0.8661971830985915,0.795774647887324,0.8041958041958042,0.8391608391608392,0.8661971830985915,0.8309859154929577,0.823943661971831,0.8461538461538461,0.8531468531468531,0.8169014084507042,0.8661971830985915,0.8380281690140845,1.7963705562696306,24.599279585861296,0.8304559020992359,0.04025069726877214,127,8,4,3,20,0.09277291871321285,80,0.14393174947870263,4,0.001,0.01,,0,COMPLETE
26,0.8384812370727864,0.011980912792978844,0.023533336528412527,12648430,0.8454742440657934,0.026514403914215036,42,0.821619225844578,0.013139003235471089,2026,0.8483502413079878,0.018846218439564744,47.333333333333336,49.0,0.8531468531468531,0.8601398601398601,0.8309859154929577,0.8802816901408451,0.8028169014084507,0.8111888111888111,0.8391608391608392,0.823943661971831,0.8309859154929577,0.8028169014084507,0.8531468531468531,0.8181818181818182,0.8380281690140845,0.8591549295774648,0.8732394366197183,23.079121799110872,23.03202324264563,0.7864576913234655,0.07015148195055707,63,16,4,7,15,0.3456163791864388,50,0.10107664261356394,13,0.001,0.1,,0,COMPLETE
58,0.8380051873009619,0.008920282648829072,0.020863345481179903,12648430,0.8469122426868905,0.024933446668011266,42,0.8258150300403821,0.016569506493571782,2026,0.8412882891756132,0.013072793053097971,64.0,21.0,0.8391608391608392,0.8531468531468531,0.8661971830985915,0.8732394366197183,0.8028169014084507,0.8391608391608392,0.8321678321678322,0.8450704225352113,0.8098591549295775,0.8028169014084507,0.8531468531468531,0.8321678321678322,0.823943661971831,0.8380281690140845,0.8591549295774648,21.85508470709673,28.838889637392242,0.9150946224022731,0.11649646903628329,255,8,10,7,10,0.8179041059186215,20,0.14135628689120594,22,2.0,0.1,0.7150798573838553,1,COMPLETE
64,0.8375389868347615,0.01178515503450306,0.023703737250767503,12648430,0.8412587412587413,0.02483145709010054,42,0.821609376538954,0.017157043723406463,2026,0.8497488427065892,0.018920000815382268,26.6,15.0,0.8531468531468531,0.8531468531468531,0.823943661971831,0.8732394366197183,0.8028169014084507,0.8111888111888111,0.8461538461538461,0.8098591549295775,0.8028169014084507,0.8380281690140845,0.8531468531468531,0.8251748251748252,0.8309859154929577,0.8661971830985915,0.8732394366197183,21.560516963929032,26.954327994678863,0.9119149724672515,0.09660943719333383,127,16,10,7,5,0.37523530490741497,60,0.07862565038614291,27,0.0,0.0,0.8975407151235848,1,COMPLETE
4,0.834249318756361,0.005236597919917273,0.016378909262114622,12648430,0.839850290554516,0.022678975284476745,42,0.8272530286614794,0.0053900454386243465,2026,0.8356446370530877,0.013384753368693976,105.93333333333334,103.0,0.8461538461538461,0.8601398601398601,0.8450704225352113,0.852112676056338,0.795774647887324,0.8181818181818182,0.8321678321678322,0.8309859154929577,0.8309859154929577,0.823943661971831,0.8531468531468531,0.8391608391608392,0.8169014084507042,0.823943661971831,0.8450704225352113,4.323451145942618,20.372723463452132,0.9311287775558904,0.0464442166671286,127,8,4,3,20,0.016909002567346613,110,0.1495314661502933,8,1.0,2.0,0.9305983701944758,1,COMPLETE
42,0.8337962506976592,0.006709535787623603,0.01579804742316127,12648430,0.8398699891657639,0.01871722091682288,42,0.8244459765586525,0.01244659210710523,2026,0.8370727863685611,0.01041293819089261,48.2,16.0,0.8461538461538461,0.8461538461538461,0.852112676056338,0.852112676056338,0.8028169014084507,0.8111888111888111,0.8321678321678322,0.8450704225352113,0.8169014084507042,0.8169014084507042,0.8461538461538461,0.8321678321678322,0.823943661971831,0.8309859154929577,0.852112676056338,9.757845025384558,28.793765415948297,0.7546664380337371,0.14051045133147025,127,32,10,7,20,0.16475499002144586,50,0.10993551796014446,27,2.0,1.0,0.9277292229050315,1,COMPLETE
88,0.8333202009258348,0.002381672620257342,0.016843721795888913,12648430,0.8342558849601105,0.013208377880427438,42,0.8300502314586822,0.02454044972558351,2026,0.8356544863587118,0.007577656592615117,53.0,52.0,0.8461538461538461,0.8321678321678322,0.8380281690140845,0.8450704225352113,0.8098591549295775,0.8111888111888111,0.8531468531468531,0.8661971830985915,0.8098591549295775,0.8098591549295775,0.8461538461538461,0.8391608391608392,0.8309859154929577,0.8380281690140845,0.823943661971831,10.645111833682448,5.152927555213509,0.9462467776222023,0.0521509850210634,63,32,10,7,35,0.503813564297298,20,0.09288961712154985,14,2.0,0.05,,0,COMPLETE
39,0.8323713844840607,0.005754132225975663,0.01741184219126001,12648430,0.839850290554516,0.02086295903378096,42,0.825854427262878,0.007889927036851376,2026,0.8314094356347879,0.017682551404306187,32.666666666666664,34.0,0.8531468531468531,0.8531468531468531,0.8309859154929577,0.8591549295774648,0.8028169014084507,0.8111888111888111,0.8321678321678322,0.8309859154929577,0.823943661971831,0.8309859154929577,0.8531468531468531,0.8461538461538461,0.8028169014084507,0.8309859154929577,0.823943661971831,3.4636736454296417,6.141446372943204,0.9898893428192431,0.10734632305210742,127,32,10,5,20,0.062436205790215,80,0.07572147661876029,6,1.0,0.01,,0,COMPLETE
2,0.8319019009159855,0.003690148088462635,0.021751932247363156,12648430,0.8299911356249383,0.029321109892729274,42,0.8286516300600809,0.01918389890590669,2026,0.837062937062937,0.012281637845325141,120.53333333333333,76.0,0.8601398601398601,0.8461538461538461,0.8309859154929577,0.8380281690140845,0.7746478873239436,0.8181818181818182,0.8391608391608392,0.8591549295774648,0.823943661971831,0.8028169014084507,0.8321678321678322,0.8531468531468531,0.8169014084507042,0.8450704225352113,0.8380281690140845,12.566351968687012,6.0760317726722315,0.9595170165314884,0.034876875688281114,31,32,10,5,50,0.013629854053684897,110,0.001172938622937608,11,2.0,0.01,0.8652928556477891,1,COMPLETE
8,0.8300370990511835,0.006059366322753107,0.018884764422090285,12648430,0.8384516891559144,0.018611346524914515,42,0.8244262779474048,0.024027126205639904,2026,0.8272333300502315,0.0060058478137061935,58.13333333333333,44.0,0.8461538461538461,0.8531468531468531,0.8380281690140845,0.852112676056338,0.8028169014084507,0.8111888111888111,0.8461538461538461,0.8591549295774648,0.795774647887324,0.8098591549295775,0.8321678321678322,0.8321678321678322,0.823943661971831,0.8309859154929577,0.8169014084507042,8.745765415155446,21.50384761724077,0.7085942114656694,0.04934375462904019,255,8,4,3,20,0.08564285158890014,40,0.06799828559244712,6,2.0,1.0,,0,COMPLETE
